no,filename,key,product,category,kind,in_stock,stock,price_thb,subject
139,greenbirdcbdsoftgel.jpg,greenbirdcbdsoftgel,greenbird cbd softgel,CBD,cbd,YES,2,1500.00,"greenbird cbd softgel, a CBD wellness product, standing upright with its form clearly readable"
140,guantanamerahabana.jpg,guantanamerahabana,Guantanamera habana,Cigar,nicotine,YES,2,700.00,"Guantanamera habana standing upright, its shape and proportions clearly readable"
141,lcgbx2joint.jpg,lcgbx2joint,LCG BX 2 Joint,Pre-Roll,preroll,YES,2,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
142,lemonsoapjoint.jpg,lemonsoapjoint,Lemon Soap Joint,Pre-Roll,preroll,YES,2,250.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it"
143,livity420sparklingwineabv6thc3.jpg,livity420sparklingwineabv6thc3,Livity420 Sparkling Wine Abv6% Thc3%,Drink,drink,YES,2,250.00,"Livity420 Sparkling Wine Abv6% Thc3% served in the glass it belongs in, condensation on the glass, garnish if it has one, fresh and cold"
144,rawclassicsize14.jpg,rawclassicsize14,Raw Classic Size 1/4,Accessories,gear,YES,2,60.00,"Raw Classic Size 1/4, a piece of smoking equipment, standing upright with its material and finish clearly readable"
145,sanenicotinepouches4mg.jpg,sanenicotinepouches4mg,Sane Nicotine Pouches 4 mg,Nicotine,nicotine,YES,2,300.00,"Sane Nicotine Pouches 4 mg standing upright, its shape and proportions clearly readable"
146,sourbeltdevourgummies3000mg.jpg,sourbeltdevourgummies3000mg,Sour Belt devour Gummies 3000 Mg,Edible,edible,YES,2,3000.00,"Sour Belt devour Gummies 3000 Mg, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
147,superlemonhazejoint.jpg,superlemonhazejoint,super lemon haze joint,Pre-Roll,preroll,YES,2,250.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it"
148,weedforrolljointreview.jpg,weedforrolljointreview,weed for roll joint review ( inventory ),Pre-Roll,preroll,YES,2,,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
149,auracldaycbg100mgcbd500mg.jpg,auracldaycbg100mgcbd500mg,Auracl Day [cbg 100mg/cbd 500mg],CBD,cbd,YES,1,1990.00,"Auracl Day [cbg 100mg/cbd 500mg], a CBD wellness product, standing upright with its form clearly readable"
150,cannabisoil2mgsalus.jpg,cannabisoil2mgsalus,Cannabis oil 2mg salus,CBD,cbd,YES,1,590.00,"Cannabis oil 2mg salus, a CBD wellness product, standing upright with its form clearly readable"
151,cannopicbdbotanicalhandbodywash285ml.jpg,cannopicbdbotanicalhandbodywash285ml,Cannopi  cbd botanical hand&body wash 285 ml.,CBD,cbd,YES,1,890.00,"Cannopi  cbd botanical hand&body wash 285 ml., a CBD wellness product, standing upright with its form clearly readable"
152,cannopicbdserenepillowmist100ml.jpg,cannopicbdserenepillowmist100ml,Cannopi cbd serene pillow mist 100ml,CBD,cbd,YES,1,790.00,"Cannopi cbd serene pillow mist 100ml, a CBD wellness product, standing upright with its form clearly readable"
153,cbdauracl.jpg,cbdauracl,CBD Auracl,CBD,cbd,YES,1,890.00,"CBD Auracl, a CBD wellness product, standing upright with its form clearly readable"
154,cbdbalancearomamassagebodyoil200ml.jpg,cbdbalancearomamassagebodyoil200ml,cbd balance aroma massage& body oil 200ml.,,cbd,YES,1,890.00,"cbd balance aroma massage& body oil 200ml., a CBD wellness product, standing upright with its form clearly readable"
155,charoensookfarm.jpg,charoensookfarm,charoensook farm,CBD,cbd,YES,1,450.00,"charoensook farm, a CBD wellness product, standing upright with its form clearly readable"
156,devoursnanogummies500mg.jpg,devoursnanogummies500mg,Devours Nano Gummies 500mg,Edible,edible,YES,1,1800.00,"Devours Nano Gummies 500mg, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
157,dogfruithash.jpg,dogfruithash,Dog Fruit Hash,Concentrate,concentrate,YES,1,700.00,"a small clear glass jar of cannabis concentrate, a metal dab tool lifting a thick glossy amber strand, the resin glowing warm where light passes through"
158,ediblelandgummy500mg.jpg,ediblelandgummy500mg,EdibleLand Gummy 500MG,Edible,edible,YES,1,1000.00,"EdibleLand Gummy 500MG, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
159,fitlyproteinbar.jpg,fitlyproteinbar,Fitly Protein bar,Snack,food,YES,1,100.00,"Fitly Protein bar plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
160,greenbirdhempseed.jpg,greenbirdhempseed,Greenbird hempseed,CBD,seed,YES,1,990.00,a few cannabis seeds with dark tiger-striped shells on a piece of slate beside a tiny glass vial
161,grinderaluminum2place.jpg,grinderaluminum2place,Grinder Aluminum 2 Place,Accessories,gear,YES,1,700.00,"Grinder Aluminum 2 Place, a piece of smoking equipment, standing upright with its material and finish clearly readable"
162,punchpetitcoronation.jpg,punchpetitcoronation,Punch Petit Coronation,Cigar,nicotine,YES,1,1000.00,"Punch Petit Coronation standing upright, its shape and proportions clearly readable"
163,quinterobrevas.jpg,quinterobrevas,Quintero Brevas,Cigar,nicotine,YES,1,550.00,"Quintero Brevas standing upright, its shape and proportions clearly readable"
164,rawclassickingsizetip.jpg,rawclassickingsizetip,Raw Classic Kingsize + Tip,Accessories,gear,YES,1,150.00,"Raw Classic Kingsize + Tip, a piece of smoking equipment, standing upright with its material and finish clearly readable"
165,romeoyjulietamillefleur.jpg,romeoyjulietamillefleur,Romeo Y Julieta Mille Fleur,Cigar,nicotine,YES,1,1200.00,"Romeo Y Julieta Mille Fleur standing upright, its shape and proportions clearly readable"
166,romeoyjulietano3.jpg,romeoyjulietano3,Romeo Y Julieta No.3,Cigar,nicotine,YES,1,1500.00,"Romeo Y Julieta No.3 standing upright, its shape and proportions clearly readable"
167,romeoyjulietapuritos.jpg,romeoyjulietapuritos,Romeo Y Julieta Puritos,Cigar,nicotine,YES,1,1500.00,"Romeo Y Julieta Puritos standing upright, its shape and proportions clearly readable"
168,unikornbong.jpg,unikornbong,Unikorn Bong,Accessories,gear,YES,1,1400.00,"Unikorn Bong, a piece of smoking equipment, standing upright with its material and finish clearly readable"
169,vtrusnormal.jpg,vtrusnormal,Vtrus normal,CBD,cbd,YES,1,890.00,"Vtrus normal, a CBD wellness product, standing upright with its form clearly readable"
170,zynnicotinemedium.jpg,zynnicotinemedium,Zyn nicotine Medium,Nicotine,nicotine,YES,1,400.00,"Zyn nicotine Medium standing upright, its shape and proportions clearly readable"
171,durbanz.jpg,durbanz,Durban Z,Exotics,flower,YES,0.08,600.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the bright lime-green leaves. Strain: Durban Z (Sativa-dominant Hybrid, THC 20-27%), tasting of lemon, citrus, candy"
172,9livestraymsize.jpg,9livestraymsize,9 lives Tray M size,Equipment,gear,no,0,200.00,"9 lives Tray M size, a piece of smoking equipment, standing upright with its material and finish clearly readable"
173,ananipabeer.jpg,ananipabeer,Anan Ipa Beer,Beer,beer,no,0,250.00,"Anan Ipa Beer poured into a clean glass beside its chilled can, a good head on the beer, condensation on both"
174,animaltiramisujoint.jpg,animaltiramisujoint,Animal Tiramisu Joint,Pre-Roll,preroll,no,0,300.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
175,asia420.jpg,asia420,Asia 420,,other,no,0,300.00,"Asia 420, presented simply so the product itself is unmistakable"
176,backwoodpiece.jpg,backwoodpiece,Backwood piece ( mix flavor ),Blunt,blunt,no,0,180.00,"a single cannabis blunt, unlit, in a dark tobacco leaf wrap with a visible seam, two whole buds behind it slightly out of focus"
177,bangkoklemon1joint.jpg,bangkoklemon1joint,Bangkok Lemon 1 Joint,Pre-Roll,preroll,no,0,200.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it"
178,bigchief2000mg.jpg,bigchief2000mg,big chief 2000 mg,Vape,vape,no,0,2200.00,"one sleek cannabis vape cartridge standing upright, amber oil visible through a small glass window, a soft reflection beneath it"
179,bigchiefdou.jpg,bigchiefdou,big chief DOU,Vape,vape,no,0,2500.00,"one sleek cannabis vape cartridge standing upright, amber oil visible through a small glass window, a soft reflection beneath it"
180,blackwoodchocolate.jpg,blackwoodchocolate,Blackwood chocolate,Equipment,edible,no,0,750.00,"Blackwood chocolate, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
181,blackwoodrussiancream.jpg,blackwoodrussiancream,Blackwood Russian Cream,Blunt,blunt,no,0,750.00,"a single cannabis blunt, unlit, in a dark tobacco leaf wrap with a visible seam, two whole buds behind it slightly out of focus"
182,bongmarinoxl.jpg,bongmarinoxl,Bong Marino Xl,Accessories,gear,no,0,1800.00,"Bong Marino Xl, a piece of smoking equipment, standing upright with its material and finish clearly readable"
183,bottlewater.jpg,bottlewater,Bottle Water,Drink,drink,no,0,20.00,"Bottle Water served in the glass it belongs in, condensation on the glass, garnish if it has one, fresh and cold"
184,bubblehash.jpg,bubblehash,Bubble hash,Concentrate,concentrate,no,0,500.00,"a small clear glass jar of cannabis concentrate, a metal dab tool lifting a thick glossy amber strand, the resin glowing warm where light passes through"
185,bubblegum.jpg,bubblegum,Bubblegum,Weed,flower,no,0,400.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the green leaves"
186,burgerclassic.jpg,burgerclassic,Burger Classic,Food,food,no,0,200.00,"Burger Classic plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
187,camelbluecigarette.jpg,camelbluecigarette,Camel Blue Cigarette,Nicotine,nicotine,no,0,100.00,"Camel Blue Cigarette standing upright, its shape and proportions clearly readable"
188,canmak.jpg,canmak,canmak,,other,no,0,250.00,"canmak, presented simply so the product itself is unmistakable"
189,caramelbrownies100mg.jpg,caramelbrownies100mg,Caramel Brownies 100mg,Edible,edible,no,0,420.00,"Caramel Brownies 100mg, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
190,chickenkaraage.jpg,chickenkaraage,Chicken Karaage,Food,food,no,0,150.00,"Chicken Karaage plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
191,chickennugget.jpg,chickennugget,chicken nugget,Food,food,no,0,,"chicken nugget plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
192,chickentender.jpg,chickentender,Chicken Tender,Food,food,no,0,150.00,"Chicken Tender plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
193,chocolatechipjoint.jpg,chocolatechipjoint,chocolate chip joint,,preroll,no,0,200.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
194,chocolatecrip.jpg,chocolatecrip,chocolate crip,joint,preroll,no,0,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it. Strain: chocolate crip (Hybrid)"
195,clipperjetlighter.jpg,clipperjetlighter,Clipper Jet Lighter,Accessories,gear,no,0,100.00,"Clipper Jet Lighter, a piece of smoking equipment, standing upright with its material and finish clearly readable"
196,cricketlighternormal.jpg,cricketlighternormal,Cricket Lighter normal,Accessories,gear,no,0,60.00,"Cricket Lighter normal, a piece of smoking equipment, standing upright with its material and finish clearly readable"
197,customwatch.jpg,customwatch,custom watch,Special / Merch,merch,no,0,5500.00,"custom watch laid flat and neatly arranged, fabric texture visible"
198,dankgrinder.jpg,dankgrinder,Dank Grinder,Equipment,gear,no,0,150.00,"Dank Grinder, a piece of smoking equipment, standing upright with its material and finish clearly readable"
199,dankgummies500mg.jpg,dankgummies500mg,Dank Gummies 500mg,Edible,edible,no,0,1000.00,"Dank Gummies 500mg, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
200,deenaherbal.jpg,deenaherbal,Dee na herbal,CBD,cbd,no,0,150.00,"Dee na herbal, a CBD wellness product, standing upright with its form clearly readable"
201,designermarkerjoint.jpg,designermarkerjoint,Designer Marker Joint,Pre-Roll,preroll,no,0,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
202,designermarker11.jpg,designermarker11,Designer Marker11,Exotics,flower,no,0,800.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the green leaves. Strain: Designer Marker11 (Hybrid)"
203,devourthclean1000mg.jpg,devourthclean1000mg,Devour THC Lean 1000 Mg,Edible,edible,no,0,2500.00,"Devour THC Lean 1000 Mg, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
204,devourxpolaroidgummiesmushroom5g.jpg,devourxpolaroidgummiesmushroom5g,Devour X Polaroid Gummies Mushroom 5G,Edible,edible,no,0,3500.00,"Devour X Polaroid Gummies Mushroom 5G, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
205,dicktator.jpg,dicktator,Dicktator,,other,no,0,250.00,"Dicktator, presented simply so the product itself is unmistakable"
206,durianpop.jpg,durianpop,Durian Pop,Mid Grade,flower,no,0,400.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the green leaves. Strain: Durian Pop (Hybrid)"
207,durianpopjoint.jpg,durianpopjoint,Durian Pop Joint,Pre-Roll,preroll,no,0,250.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it. Strain: Durian Pop Joint (Hybrid)"
208,emergenc.jpg,emergenc,Emergen C,Exotics,flower,no,0,800.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the bright lime-green leaves. Strain: Emergen C (Hybrid, THC 22%), tasting of orange, citrus, peach"
209,emergencjoint.jpg,emergencjoint,Emergen C Joint,joint,preroll,no,0,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it. Strain: Emergen C Joint (Hybrid, THC 22%), tasting of orange, citrus, peach"
210,fishstick.jpg,fishstick,Fish Stick,Food,food,no,0,150.00,"Fish Stick plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
211,frenchfried.jpg,frenchfried,French Fried,Food,food,no,0,100.00,"French Fried plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
212,fruityjuicy80realjuice.jpg,fruityjuicy80realjuice,Fruity Juicy 80%Real Juice,Drink,drink,no,0,60.00,"Fruity Juicy 80%Real Juice served in the glass it belongs in, condensation on the glass, garnish if it has one, fresh and cold"
213,gaslighterbigsizepp.jpg,gaslighterbigsizepp,Gas Lighter Big Size pp,Accessories,gear,no,0,300.00,"Gas Lighter Big Size pp, a piece of smoking equipment, standing upright with its material and finish clearly readable"
214,gemsnowpineappleexpressjoint.jpg,gemsnowpineappleexpressjoint,Gem Snow Pineapple Express Joint,Pre-Roll,preroll,no,0,450.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it. Strain: Gem Snow Pineapple Express Joint (Sativa-dominant Hybrid, THC 18-26%), tasting of pineapple, citrus, pine"
215,geminithinbrownie150mg.jpg,geminithinbrownie150mg,Gemini Thin Brownie 150Mg,Edible,edible,no,0,600.00,"Gemini Thin Brownie 150Mg, a cannabis edible, on a small dark slate plate with a few pieces arranged so the texture reads clearly"
216,goodchitpilsnerbeercan.jpg,goodchitpilsnerbeercan,good chit Pilsner beer(ชิตเบียร์) can,Beer,beer,no,0,200.00,"good chit Pilsner beer(ชิตเบียร์) can poured into a clean glass beside its chilled can, a good head on the beer, condensation on both"
217,granddadypurple.jpg,granddadypurple,Granddady purple,,other,no,0,800.00,"Granddady purple, presented simply so the product itself is unmistakable"
218,grapediamondhash.jpg,grapediamondhash,Grape Diamond Hash,Concentrate,concentrate,no,0,700.00,"a small clear glass jar of cannabis concentrate, a metal dab tool lifting a thick glossy amber strand, the resin glowing warm where light passes through"
219,gummieauraclday.jpg,gummieauraclday,Gummie auracl Day,CBD,cbd,no,0,790.00,"Gummie auracl Day, a CBD wellness product, standing upright with its form clearly readable"
220,gummieauraclnight.jpg,gummieauraclnight,Gummie auracl Night,CBD,cbd,no,0,790.00,"Gummie auracl Night, a CBD wellness product, standing upright with its form clearly readable"
221,halleberry.jpg,halleberry,Halle Berry,Equipment,gear,no,0,600.00,"Halle Berry, a piece of smoking equipment, standing upright with its material and finish clearly readable"
222,hashdryshift.jpg,hashdryshift,Hash Dry shift,,concentrate,no,0,400.00,"a small clear glass jar of cannabis concentrate, a metal dab tool lifting a thick glossy amber strand, the resin glowing warm where light passes through"
223,icecreametebolarn.jpg,icecreametebolarn,Ice Cream Ete Bolarn,Snack,food,no,0,50.00,"Ice Cream Ete Bolarn plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
224,jointsreview.jpg,jointsreview,Joints Review,Pre-Roll,preroll,no,0,150.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
225,kratommixsyrup.jpg,kratommixsyrup,kratom mix syrup,Drink,drink,no,0,150.00,"kratom mix syrup served in the glass it belongs in, condensation on the glass, garnish if it has one, fresh and cold"
226,kushwrapsblunt.jpg,kushwrapsblunt,"kush wraps blunt (green,pink)",Accessories,blunt,no,0,150.00,"a single cannabis blunt, unlit, in a dark tobacco leaf wrap with a visible seam, two whole buds behind it slightly out of focus"
227,lemoncherrysoap.jpg,lemoncherrysoap,Lemon cherry Soap,Top Shelf,flower,no,0,600.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the green with a red-purple blush leaves. Strain: Lemon cherry Soap (Indica-dominant Hybrid, THC 20-25%), tasting of mint, floral, fruity"
228,macaroni.jpg,macaroni,Macaroni,Food,food,no,0,200.00,"Macaroni plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
229,malibumarkerjoint.jpg,malibumarkerjoint,Malibu Marker Joint,Pre-Roll,preroll,no,0,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
230,mangopassioncan.jpg,mangopassioncan,mango passion can,Beer,beer,no,0,250.00,"mango passion can poured into a clean glass beside its chilled can, a good head on the beer, condensation on both"
231,marbosalthubnicotinevape.jpg,marbosalthubnicotinevape,Marbo Salthub Nicotine Vape,Vape,vape,no,0,450.00,"one sleek cannabis vape cartridge standing upright, amber oil visible through a small glass window, a soft reflection beneath it"
232,monkeyhemppaper.jpg,monkeyhemppaper,Monkey Hemp paper,,gear,no,0,100.00,"Monkey Hemp paper, a piece of smoking equipment, standing upright with its material and finish clearly readable"
233,mrpcleaningsolution.jpg,mrpcleaningsolution,Mrp Cleaning Solution,Equipment,gear,no,0,150.00,"Mrp Cleaning Solution, a piece of smoking equipment, standing upright with its material and finish clearly readable"
234,nacho.jpg,nacho,Nacho,Food,food,no,0,,"Nacho plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
235,partagasmillefleurs.jpg,partagasmillefleurs,Partagas Mille Fleurs,Cigar,nicotine,no,0,800.00,"Partagas Mille Fleurs standing upright, its shape and proportions clearly readable"
236,partypopper.jpg,partypopper,Party Popper,Exotics,flower,no,0,800.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the green leaves. Strain: Party Popper (Indica-dominant Hybrid), tasting of candy, floral, gas"
237,permanentbx1joint.jpg,permanentbx1joint,Permanent bx1 Joint,Pre-Roll,preroll,no,0,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it. Strain: Permanent bx1 Joint (Indica-dominant Hybrid, THC 26-29%), tasting of gas, candy, floral"
238,pineapplebangjoint.jpg,pineapplebangjoint,Pine apple Bang Joint,,preroll,no,0,300.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it. Strain: Pine apple Bang Joint (Hybrid), tasting of diesel, orange, mint"
239,pineapplebang.jpg,pineapplebang,Pineapple Bang,Mid Grade,flower,no,0,400.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the bright lime-green leaves. Strain: Pineapple Bang (Hybrid), tasting of diesel, orange, mint"
240,pipe.jpg,pipe,Pipe,Equipment,gear,no,0,400.00,"Pipe, a piece of smoking equipment, standing upright with its material and finish clearly readable"
241,pomegranatewheat.jpg,pomegranatewheat,Pomegranate Wheat,Beer,beer,no,0,200.00,"Pomegranate Wheat poured into a clean glass beside its chilled can, a good head on the beer, condensation on both"
242,popcorn.jpg,popcorn,Pop corn,Food,food,no,0,80.00,"Pop corn plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
243,potatowadge.jpg,potatowadge,Potato Wadge,Food,food,no,0,,"Potato Wadge plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
244,pressure.jpg,pressure,Pressure,Exotics,flower,no,0,800.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the bright lime-green leaves. Strain: Pressure (Hybrid, THC 21%), tasting of citrus, pepper, orange"
245,pressurejoit.jpg,pressurejoit,pressure joit,,other,no,0,300.00,"pressure joit, presented simply so the product itself is unmistakable"
246,rawblackkingsizetip.jpg,rawblackkingsizetip,Raw Black Kingsize+tip,Accessories,gear,no,0,150.00,"Raw Black Kingsize+tip, a piece of smoking equipment, standing upright with its material and finish clearly readable"
247,resdabeachbeer.jpg,resdabeachbeer,Resda Beach Beer,Beer,beer,no,0,250.00,"Resda Beach Beer poured into a clean glass beside its chilled can, a good head on the beer, condensation on both"
248,reviewjoint.jpg,reviewjoint,Review Joint,joint,preroll,no,0,200.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground green flower beside it"
249,romeoyjulietano2.jpg,romeoyjulietano2,Romeo Y Julieta No.2,Cigar,nicotine,no,0,1071.00,"Romeo Y Julieta No.2 standing upright, its shape and proportions clearly readable"
250,runtofeden.jpg,runtofeden,runt of eden,,other,no,0,400.00,"runt of eden, presented simply so the product itself is unmistakable"
251,sessionsbigbowl.jpg,sessionsbigbowl,Sessions Big Bowl,Equipment,gear,no,0,200.00,"Sessions Big Bowl, a piece of smoking equipment, standing upright with its material and finish clearly readable"
252,slimjimcarbonfilter.jpg,slimjimcarbonfilter,Slim Jim Carbon Filter,Accessories,gear,no,0,150.00,"Slim Jim Carbon Filter, a piece of smoking equipment, standing upright with its material and finish clearly readable"
253,slimjimcarbonfilter7mm.jpg,slimjimcarbonfilter7mm,slim Jim carbon filter 7mm,Accessories,gear,no,0,120.00,"slim Jim carbon filter 7mm, a piece of smoking equipment, standing upright with its material and finish clearly readable"
254,slimjimfilter6mmpack.jpg,slimjimfilter6mmpack,Slim Jim Filter 6mm pack,Accessories,gear,no,0,150.00,"Slim Jim Filter 6mm pack, a piece of smoking equipment, standing upright with its material and finish clearly readable"
255,snack.jpg,snack,Snack,Snack,food,no,0,40.00,"Snack plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
256,spaghetti.jpg,spaghetti,Spaghetti,Food,food,no,0,200.00,"Spaghetti plated on dark ceramic seen from a high angle, fresh and steaming, styled like a bar-kitchen menu photograph"
257,strawberrycheesecakejoint.jpg,strawberrycheesecakejoint,Strawberry Cheesecake Joint,Pre-Roll,preroll,no,0,250.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground deep purple-green flower beside it"
258,superlemonhaze.jpg,superlemonhaze,Super lemon haze,Weed,flower,no,0,400.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the bright lime-green leaves"
259,teatimejoint.jpg,teatimejoint,Tea Time Joint,Pre-Roll,preroll,no,0,400.00,"a single cannabis pre-roll joint at a slight diagonal, unlit, clean white paper with a neat tip, a small mound of freshly ground bright lime-green flower beside it. Strain: Tea Time Joint (Hybrid, THC 28-30%), tasting of candy, citrus, pine"
260,thongpraditipacan490ml.jpg,thongpraditipacan490ml,Thongpradit Ipa Can 490Ml,Beer,beer,no,0,250.00,"Thongpradit Ipa Can 490Ml poured into a clean glass beside its chilled can, a good head on the beer, condensation on both"
261,torchlighter.jpg,torchlighter,Torch Lighter,Accessories,gear,no,0,120.00,"Torch Lighter, a piece of smoking equipment, standing upright with its material and finish clearly readable"
262,trehouse35gvape.jpg,trehouse35gvape,Tre house 3.5G vape.,Vape,vape,no,0,3500.00,"one sleek cannabis vape cartridge standing upright, amber oil visible through a small glass window, a soft reflection beneath it"
263,weedblunt.jpg,weedblunt,Weed Blunt,,blunt,no,0,1500.00,"a single cannabis blunt, unlit, in a dark tobacco leaf wrap with a visible seam, two whole buds behind it slightly out of focus"
264,whitelotusshake.jpg,whitelotusshake,White Lotus Shake,Exotics,flower,no,0,800.00,"one premium cannabis bud standing upright, dense and compact, thickly frosted with sugary trichomes, bright orange pistils curling through the bright lime-green leaves. Strain: White Lotus Shake (Hybrid, THC 20%), tasting of citrus, pineapple, earthy"
265,wholemeltliveresinwax.jpg,wholemeltliveresinwax,whole melt live resin wax,Concentrate,concentrate,no,0,1400.00,"a small clear glass jar of cannabis concentrate, a metal dab tool lifting a thick glossy amber strand, the resin glowing warm where light passes through"
266,regencyontherock.jpg,regencyontherock,Regency on therock,,other,no,-1,200.00,"Regency on therock, presented simply so the product itself is unmistakable"
267,fireballshot.jpg,fireballshot,Fireball shot,,other,no,-2,200.00,"Fireball shot, presented simply so the product itself is unmistakable"
268,ginshot.jpg,ginshot,gin shot,,other,no,-2,200.00,"gin shot, presented simply so the product itself is unmistakable"
269,santoryontherock.jpg,santoryontherock,santory ontherock,,other,no,-2,300.00,"santory ontherock, presented simply so the product itself is unmistakable"
270,vodka.jpg,vodka,vodka,,other,no,-2,214.00,"vodka, presented simply so the product itself is unmistakable"
271,gintonic.jpg,gintonic,Gin tonic,,other,no,-5,321.00,"Gin tonic, presented simply so the product itself is unmistakable"
